1.000000E-001	1.904253E-004	0.8425103676
1.000000E-002	1.904253E-004	0.8425103676
1.000000E-003	2.916554E-005	0.8427299585
1.000000E-004	4.295577E-007	0.8427012225
1.000000E-005	2.822738E-008	0.8427008212
1.000000E-006	1.249646E-009	0.8427007942
1.000000E-007	3.842260E-011	0.8427007930
1.000000E-008	2.131628E-012	0.8427007930
1.000000E-009	7.460699E-014	0.8427007929
1.000000E-010	2.731149E-014	0.8427007929
