101 -0.25 0.0148428132373918
103 -0.3 0.0176963814737207
105 -0.15 0.0214581982713227
107 -1.71 0.0265581710394235
109 0.81 0.0337136137114459
111 0.65 0.0441940628909107
113 -0.91 0.0604200688374875
115 0.91 0.0874771003632432
117 0.96 0.137555612960491
119 -2.52 0.245974417752598
121 -1.01 0.549875759488564
123 2.01 1.88973569361062
125 4.83 5.07075854671998
127 4.58 1.21551509295665
129 1.26 0.415690393544989
131 1.01 0.202182384789907
133 -1.26 0.118429041843978
135 0.45 0.0775243499626458
137 0.15 0.0546092265569395
139 -0.91 0.0405151460242522
141 -0.81 0.0312404483902501
143 -1.41 0.0248170407792396
145 1.36 0.0201867457065236
147 0.5 0.0167399123963163
149 -0.45 0.0141053797618717
151 1.61 0.0120467622214428
153 -2.21 0.0104077519017046
155 -1.86 0.0090816578388137
157 1.76 0.00799364778516841
159 -0.5 0.00708998293717176
